source_path,source_line,kind,level,java_source,csharp_targets,status,csharp_evidence,notes
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,74,logger-field,,private static final Log LOG = LogFactory.getLog(CertificateVerifier.class);,src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,migrated,src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs:47: ILogger<CertificateVerifier> LOG => PdfBoxLogging.CreateLogger<CertificateVerifier>();,
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,146,call,info,"LOG.info(""CA issuers: "" + downloadSize + "" downloaded certificate(s) are new"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,174,call,info,"LOG.info(""Certification chain verified successfully up to this root: "" + verifiedCertChain.getTrustAnchor().getTrustedCert().getSubjectX500Principal());",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,migrated,"src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs:105: LOG.LogInformation(""Certification chain verified successfully up to this root: {RootCertificate}"", root.Subject);",
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,244,call,warn,"LOG.warn(""Exception trying OCSP, will try CRL"", ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,245,call,warn,"LOG.warn(""Certificate# to check: "" + cert.getSerialNumber().toString(16));",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,251,call,info,"LOG.info(""OCSP not available, will try CRL"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,279,call,debug,"LOG.debug(""Couldn't get signature information - returning false"", ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,310,call,warn,"LOG.warn(ex.getMessage(), ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,315,call,warn,"LOG.warn(""ASN1Sequence expected, got "" + asn1Prim.getClass().getSimpleName());",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,332,call,info,"LOG.info(""CA issuers URL: "" + urlString);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,338,call,info,"LOG.info(""CA issuers URL: "" + altCerts.size() + "" certificate(s) downloaded"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,342,call,warn,"LOG.warn(urlString + "" failure: "" + ex.getMessage(), ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,346,call,warn,"LOG.warn(ex.getMessage(), ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,349,call,info,"LOG.info(""CA issuers: Downloaded "" + resultSet.size() + "" certificate(s) total"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,437,call,info,"LOG.info(""OCSP URL: "" + ocspURL);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,469,call,info,"LOG.info(""OCSP check successful"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,479,call,info,"LOG.info(""Revocation check of OCSP responder certificate skipped (id-pkix-ocsp-nocheck is set)"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,485,call,info,"LOG.info(""OCSP responder certificate is identical to certificate to check"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,489,call,info,"LOG.info(""Check of OCSP responder certificate"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,505,call,error,"LOG.error(ex, ex);",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/CertificateVerifier.java,509,call,info,"LOG.info(""Check of OCSP responder certificate done"");",src/PdfBox.Net.Examples/Signature/Cert/CertificateVerifier.cs,absent-region,,"The adapted certificate example does not contain the Java CA-issuer download, OCSP/CRL fallback, responder-certificate, and ASN.1 verification regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,80,logger-field,,private static final Log LOG = LogFactory.getLog(OcspHelper.class);,src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,migrated,src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs:48: ILogger<OcspHelper> LOG => PdfBoxLogging.CreateLogger<OcspHelper>();,
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,210,call,error,"LOG.error(ex, ex);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,243,call,info,"LOG.info(""The certificate was revoked after signing by OCSP "" + ocspUrl + "" on "" + revokedStatus.getRevocationTime());",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,272,call,error,"LOG.error(""SHA-1 Algorithm not found"", ex);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,294,call,error,"LOG.error(ex, ex);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,319,call,error,"LOG.error(ex, ex);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,339,call,error,"LOG.error(ex, ex);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,382,call,error,"LOG.error(curDate + "" < "" + thisUpdate);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,387,call,error,"LOG.error(curDate + "" > "" + nextUpdate);",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,390,call,info,"LOG.info(""OCSP response is fresh"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,439,call,info,"LOG.info(""Nonce is good"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,489,call,info,"LOG.info(""redirection to "" + location + "" followed"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,494,call,info,"LOG.info(""redirection to "" + location + "" ignored"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,531,call,error,"LOG.error(""An internal error occurred in the OCSP Server!"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,537,call,error,"LOG.error(""Your request did not fit the RFC 2560 syntax!"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,541,call,error,"LOG.error(""Your request was not signed!"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,545,call,error,"LOG.error(""The server was too busy to answer you!"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
examples/src/main/java/org/apache/pdfbox/examples/signature/cert/OcspHelper.java,549,call,error,"LOG.error(""The server could not authenticate you!"");",src/PdfBox.Net.Examples/Signature/Cert/OcspHelper.cs,absent-region,,"The current OCSP example port omits the Java network redirect, nonce/freshness, response-status, revocation-result, and several ASN.1/error-handling regions that own these diagnostics."
